sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	StrainID	replicate	Temp	max.OD	date
O24	0.292299906684527	0.0219804830060689	0.296136224128397	8.47396968830761	2.34063624806472	11.7685976301209	11.7403333333333	0.0115486770005824		36G4B04	3	28	0.321333333333333	2024-03-14
O3	0.258207779458948	0.0179731000331682	0.258467579766344	10.0312003592871	2.68175676495502	9.99001360818179	9.93983333333333	0.0104570678925845		33G2A09	3	28	0.270333333333333	2024-03-14
O4	0.12186172685609	0.0137347155664075	0.134140045207687	15.3822816500869	5.16733969700664	3.99802069122768	3.98733333333333	0.00491685824097287		28G4B10	3	28	0.123333333333333	2024-03-14
O5	0.211198869482293	0.0237931550089304	0.291588658793027	7.07804595930575	2.37714039849523	8.7673008869688	8.74883333333333	0.00849868460809527		23D01	3	28	0.221333333333333	2024-03-14
O6	0.250756658896396	0.0300625573422183	0.326609987734012	6.10360125652852	2.12224734879951	10.6585117221899	10.6868333333333	0.0127253488359748		39G3A10	3	28	0.277333333333333	2024-03-14
O7	0.215092275750045	0.022891922834935	0.479719936930506	4.43540915273546	1.44489967416209	9.53504467038773	9.47683333333333	0.0137666285885899		26G3A01	3	28	0.241333333333333	2024-03-14
O8	0	0	0	0	0	0	0	0	cannot fit data	28G4B05	3	28	0.0123333333333333	2024-03-14
O9	0	0	0	0	0	0	0	0	cannot fit data	28G4A09	3	28	0.0143333333333334	2024-03-14
P1	0	0.00974751359866814	0	3.99635785803691	1.89293059761015	2.30448032641973	2.28583333333333	0.00419234350296997		35G4A07	1	28	0.0573333333333333	2024-03-14
P10	0	0	0	0	0	0	0	0	cannot fit data	35G4B10	1	28	0.0173333333333333	2024-03-14
P11	0	0	0	0	0	0	0	0	cannot fit data	35G4B10	2	28	0.0123333333333333	2024-03-14
P12	0	0	0	0	0	0	0	0	cannot fit data	35G4B10	3	28	0.0543333333333333	2024-03-14
P13	0.100301200310415	0.0113960305504561	0.39346785475912	5.22102421093562	1.76163610870903	4.36033909615922	4.34233333333333	0.00535540981147903		30G1B03	1	28	0.105333333333333	2024-03-14
P14	0.108712892258333	0.0111122774386568	0.382369259764975	5.68255204797216	1.8127691043626	4.67850847054297	4.66683333333333	0.00436102500020064		30G1B03	2	28	0.117333333333333	2024-03-14
P15	0.107266490942147	0.00959295089674474	0.397568480202906	5.83698724157379	1.74346613244135	4.60466795532255	4.59583333333333	0.00390095849021604		30G1B03	3	28	0.114333333333333	2024-03-14
P16	0	0	0	0	0	0	0	0	cannot fit data	23G3B11	1	28	0.0343333333333333	2024-03-14
P17	0	0	0	0	0	0	0	0	cannot fit data	23G3B11	2	28	0.0303333333333334	2024-03-14
P18	0	0	0	0	0	0	0	0	cannot fit data	23G3B11	3	28	0.0363333333333333	2024-03-14
P19	0.267502861468844	0.0193362884231184	0.24423014539532	10.4496380756152	2.83809019332152	10.2302416644295	10.2418333333333	0.0133325777435509		23D03	1	28	0.287333333333333	2024-03-14
P2	0.165566587215886	0.00504954809675836	0.212512309428356	16.2771810982771	3.26168014654994	5.39441789208572	5.44033333333333	0.0778834164048585		35G4A07	2	28	0.297333333333333	2024-03-14
P20	0.246723746964902	0.0196885023205909	0.240112975417515	10.1830000528548	2.88675436783323	9.49171403285932	9.45933333333333	0.0138769776086708		23D03	2	28	0.272333333333333	2024-03-14
P21	0.266902858407784	0.0212760899861771	0.22011908918308	11.1132082411261	3.14896442254234	10.0116551275285	9.98683333333333	0.0150336147141146		23D03	3	28	0.284333333333333	2024-03-14
P3	0	0.00686305751868118	0	4.54224712208117	1.73535315612677	2.15902858575835	2.14283333333333	0.00428566184582564		35G4A07	3	28	0.0543333333333333	2024-03-14
P4	0.237878232025118	0.0190528878184987	0.184329922389362	13.2428592349295	3.76036170131837	8.39987782146284	8.46683333333333	0.0114345789293736		30D10	1	28	0.260333333333333	2024-03-14
