sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	StrainID	replicate	Temp	max.OD	date
F13	0.307276359661511	0.023379144167297	0.0948076797618842	26.3350807825913	7.31108684761436	6.79164272119069	6.89305	0.0212154959517249		S.11	3	9	0.28975	2024-01-14
F14	0.34104064152119	0.0193528111503475	0.0912152357218025	30.8144126817422	7.59902855126063	6.35077147035616	6.4529	0.0191660485092911		Mcba15-007	3	9	0.28245	2024-01-14
F15	0.325322259801969	0.0488866001008275	0.0751375352378317	23.0573808491988	9.22504548979331	8.02759204667201	7.99845	0.0229442056039096		35G3B11	3	9	0.31125	2024-01-14
F16	0.296144752916353	0.0383150449864002	0.0872365668671343	21.8538710329335	7.94560360927136	7.60301364968006	7.577	0.0215542927850077		35G3B02	3	9	0.29755	2024-01-14
F17	0.308845693996752	0.0330746213949174	0.0876057436802558	24.2085133037794	7.91212027249948	7.36191835454496	7.3827	0.0177633354899247		35G3B09	3	9	0.28405	2024-01-14
F18	0.226090158161486	0.021753204473298	0.117846242369502	19.0078974193032	5.88179280580379	6.42270615187924	6.47335	0.0176406548147266		26G1A06	3	9	0.24825	2024-01-14
F19	0.228725592432291	0.0207281815785841	0.0953154504630941	24.1936791707621	7.27213874762445	5.45328022711146	5.5123	0.0135307330469693		Mmlr14-002	3	9	0.21695	2024-01-14
F2	0.888912739268641	0.0424650239969432	0.0590438875164771	50.6803970305084	11.7395247791994	8.55422165035871	8.6792	0.046632408109103		12G2A10	3	9	0.41765	2024-01-14
F20	0.306470799850715	0.0161196371726547	0.108984459441109	26.527202888488	6.36005522360273	6.68741023731624	6.7814	0.0127938579623659		Mcba15-009	3	9	0.27955	2024-01-14
F3	0.24155	0.0283250029473141	0.0434555255447129	367.933475360393	15.9507259864282	4.59631382290477	4.6717	0.052293954489753		41G1B04	3	9	0.24155	2024-01-14
F4	0.493540273311754	0.070389882751441	0.0563703569553089	31.8195272135905	12.2963063921962	9.59489687472297	9.35775	0.0430814146077064		Mcba15-003	3	9	0.37545	2024-01-14
F5	0.756828603456406	0.0720867175862472	0.0404911349017721	55.5966672346723	17.1184922882863	8.43037817028263	8.26675	0.0432059825302968		19G3B08	3	9	0.33525	2024-01-14
F6	0.44747354471292	0.0592837051355179	0.0495752058814552	37.9052387679496	13.9817307510009	7.51187495711554	7.4126	0.036207529733279		19G4A01	3	9	0.30145	2024-01-14
F7	0.373268767141446	0.0513549854701048	0.0644956894350677	28.459603227696	10.7471861550962	7.88203693240305	7.8134	0.0341133932589815		Mcba15-005	3	9	0.31965	2024-01-14
F8	0.355666170043946	0.0535090705323842	0.0612507265977208	28.2624548824411	11.3165544159559	7.59005193467226	7.5639	0.0314134947303693		Mmlr14-006	3	9	0.30775	2024-01-14
F9	0.287290398826246	0.0289930454648379	0.0846701417966438	25.8303035473539	8.18644171194031	6.49133326830761	6.53635	0.0253866326870064		35G1B04	3	9	0.28315	2024-01-14
G1	0.304084462672456	0.00228137027631397	0.101656606288301	48.0539210419131	6.81851584336937	2.04269114925238	2.20465	0.0111633226916236		26G1B06	1	9	0.15395	2024-01-14
G10	0.274308531178468	0.0203973820673297	0.0950531111942394	26.5280936616346	7.2922092906934	6.01939244077381	6.04475	0.0114754563101415		23G3B07	1	9	0.24705	2024-01-14
G11	0.08905	0.00710290232341196	0.0334515528066047	322.987486199047	20.7209269048667	0.845313907396346	0.996	0.0309790133466227		23G3B06	1	9	0.08905	2024-01-14
G12	0.345857195483505	0.0385963415833221	0.0794816112208402	26.1008747503844	8.72084963947235	7.76236793444093	7.79755	0.0281543021675728		Grass-55	1	9	0.32195	2024-01-14
G13	0.351675464059447	0.0370890397821152	0.0737877758135724	28.9741398420955	9.39379420124015	7.20662297673663	7.1859	0.0243294950854845		Grass-51	1	9	0.29555	2024-01-14
G14	0.250241630461853	0.0277903505682199	0.0873763890511551	23.8052782321025	7.93288882828675	6.04386610365295	6.1626	0.0227871198699502		Salt-6	1	9	0.25555	2024-01-14
G15	0.284929028624212	0.0343705414810365	0.0941260477332475	21.1045993910921	7.36403150086912	7.50581865975455	7.53575	0.022982067020888		23G3B05	1	9	0.30175	2024-01-14
G16	0.280087858599094	0.0120959459340196	0.121555095703028	25.4870964958546	5.70232927341339	6.34852715840517	6.5189	0.0175142913865851		08G4A02	1	9	0.27485	2024-01-14
G17	0.26512932343684	0.0251770656911483	0.119366283170218	18.8872973934151	5.8068925508178	7.56473315811772	7.60425	0.0244602087875951		Salt-5	1	9	0.30635	2024-01-14
G18	0.345856667417843	0.0456306833985797	0.0773309708424005	24.3622326066745	8.96338391991186	8.20915225032182	8.14515	0.0195122489871577		23G3B08	1	9	0.30615	2024-01-14
G19	0.293060791333693	0.0283447920952406	0.0782725373569089	28.544037446684	8.85556037872283	6.05955899192317	6.00935	0.0182537703517197		Wood-51	1	9	0.24735	2024-01-14
G2	0	0.046849038338005	0	-0.345186693173166	2.62924493110721	0.233352911242781	0.32485	0.000761619686532937	questionable fit (k < n0)	Grass-39	1	9	0.04685	2024-01-14
G20	0.310134854393809	0.012243796208756	0.115891944802201	27.5403823085439	5.98097807179762	6.47634694242151	6.60815	0.0116712445568954		08G1B09	1	9	0.28045	2024-01-14
G3	0.20965	0.0410296896811801	0.0297131804023595	515.870916929978	23.3279363290543	4.36763403660825	4.4314	0.0480429443641767		26G3A08	1	9	0.20965	2024-01-14
G4	0.409416111891969	0.0446353484688951	0.0659854336339306	31.8368812265677	10.504548388745	7.73653592184734	7.76475	0.037211670207503		40G1B01	1	9	0.32315	2024-01-14
G5	0.287849635183453	0.0710737668700626	0.055026616085404	20.2655683103517	12.5965801619374	7.52888131576867	7.33235	0.038472794245597		Mmlr14-014	1	9	0.27925	2024-01-14
G6	0.346106860573736	0.0598400162796158	0.0532747489411339	29.3807070558648	13.0108014460254	7.26032793151999	7.1685	0.0326482390575557		28G3A04	1	9	0.27915	2024-01-14
G7	0.339900635425565	0.0496827576147407	0.0693658409090394	25.4444259152918	9.99262996708828	7.82304863576385	7.77185	0.0319916849758492		Grass-36	1	9	0.30725	2024-01-14
G8	0.291937745986656	0.0344832247917806	0.0829840715226884	24.2259759376921	8.35277382564236	6.95637995943373	6.89895	0.018930639550633		Grass-43	1	9	0.27445	2024-01-14
G9	0	0	0	0	0	0	0	0	cannot fit data	Grass-40	1	9	0.04625	2024-01-14
H1	0.260926066008481	0.00148392681160565	0.109568972791053	47.1286875350034	6.32612648365129	1.75345544530734	1.90005	0.0103795619770146		26G1B06	2	9	0.13805	2024-01-14
H10	0.252933551668524	0.0176431757845056	0.103146676121916	25.114443075749	6.72001470741207	5.83234367023259	5.88235	0.0117773296243033		23G3B07	2	9	0.24045	2024-01-14
H11	0	0	0	0	0	0	0	0	cannot fit data	23G3B06	2	9	0.09265	2024-01-14
H12	0.349697144389403	0.0513759332864194	0.0662726227671389	26.5418944256515	10.4590274478112	7.80561223363096	7.77715	0.034434004090243		Grass-55	2	9	0.32045	2024-01-14
H13	0.330350931244763	0.0412817835424592	0.0680163305143838	28.6143722245786	10.1908935003978	6.90712806347517	6.8695	0.0254452753964087		Grass-51	2	9	0.27835	2024-01-14
H14	0.242048544772509	0.0286278253504249	0.0810572835119344	24.7835380099634	8.55132506948485	5.66696753449678	5.76225	0.0218741447733818		Salt-6	2	9	0.23615	2024-01-14
H15	0.292232201897703	0.0374404143142341	0.0860166461291732	22.2944750930087	8.05829117679187	7.39945816458371	7.3851	0.0212598460692217		23G3B05	2	9	0.28855	2024-01-14
H16	0.281650578772819	0.0145732960959325	0.11206169851219	25.9530890919594	6.185406697941	6.27994998118238	6.43015	0.0201021189176195		08G4A02	2	9	0.27405	2024-01-14
H17	0.263494093919426	0.0296851425640245	0.108945446108101	18.9439553293859	6.36233275755439	7.46696166513738	7.4902	0.0258324931400292		Salt-5	2	9	0.30385	2024-01-14
H18	0.334692702232492	0.0467361229846634	0.0747316687692123	24.3309477106189	9.27514656069751	7.95345959899671	7.8719	0.0229569880956959		23G3B08	2	9	0.30375	2024-01-14
H19	0.310489263224464	0.0281305068295727	0.0752458904508021	30.650495258043	9.2117612856631	5.98460257168989	5.9458	0.0196840058654119		Wood-51	2	9	0.25365	2024-01-14
H2	0	0.0465499997347293	0	-0.0897397752035398	0.604748716168142	0.227631207632157	0.3425	0.000414008437207437	questionable fit (k < n0)	Grass-39	2	9	0.04655	2024-01-14
