sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	strain	pH	replicate	max.OD	date
D8	0.272462074484109	0.0132731902940427	0.265052006766456	11.2121801350434	2.6151365123249	16.0205296628262	15.6990875	0.0147121135780891		26G1B04	5.3	1	0.296	2024-03-15
D9	0.417743183104851	0.0143437213337087	0.26854631127364	12.4247284080201	2.58110855171513	24.080759098164	23.4540375	0.0236278086691943		26G1B04	5.6	1	0.4551	2024-03-15
E1	0	0.199357931583375	0	-6.51100680180401	330.967769916077	3.27604596869276	1.7917375	0.0440653016296189	questionable fit (k < n0)	28G1A08	3.2	1	0.2343	2024-03-15
E10	0	0.0111880473907412	0	22.4923784395975	8.98803417468119	3.4252339505905	3.5246625	0.00290340757870399		28G1A08	5.9	1	0.0784	2024-03-15
E11	0.0963386357909519	0.00854727796446954	0.140018871449855	16.6359732507764	4.95038399740412	5.09671563087713	5.2248875	0.00946909493691824		28G1A08	6.2	1	0.1071	2024-03-15
E12	0	0.0134224948185842	0	9.63250122553803	5.72408451290386	3.29674281749363	3.3275625	0.00270981491281018		28G1A08	6.5	1	0.0599	2024-03-15
E13	0.0893056537671357	0.0101586386684715	0.0649513674112792	31.6079970543295	10.6717873416099	3.38820757957601	3.4468375	0.00226312200603907		28G1A08	6.8	1	0.0859	2024-03-15
E14	0.215900087204709	0.0113139328222011	0.0348640610975165	83.0354849416122	19.8814239861839	2.72719448754527	2.75175	0.00356402963675695		28G1A08	7.1	1	0.0779	2024-03-15
E15	0.134750816913168	0.00783251754688082	0.075694942022131	36.7958480296665	9.15711356720888	4.53123456645298	4.6059875	0.00356240518427759		28G1A08	7.4	1	0.1192	2024-03-15
E16	0	0.0109385720328047	0	3.46992295021948	5.81356317902614	1.71698789773219	1.7829875	0.00170303590042188		28G1A08	7.7	1	0.0316	2024-03-15
E17	0.163131690548733	0.00509901460035176	0.0930812701023555	36.8898545563928	7.44668803721453	5.45542604687556	5.6366	0.00461569622807517		28G1A08	8	1	0.1562	2024-03-15
E18	0	0.0114607411654151	0	-1.5725428818431	2.72774313329767	1.30539118099366	1.3424875	0.00281324899208381	questionable fit	28G1A08	8.3	1	0.0289	2024-03-15
E19	0	0.00778386838121109	0	6.4250860381427	8.16845014375274	1.23953234278231	1.2161375	0.00194150730401142		28G1A08	8.6	1	0.0267	2024-03-15
E2	0	0	0	0	0	0	0	0	cannot fit data	28G1A08	3.5	1	0.00900000000000001	2024-03-15
E20	0.0911715131091416	0.00618397967743582	0.0651968500976565	40.1943123223487	10.6316053539657	2.82234777857422	2.8452875	0.00245445885753071		28G1A08	8.9	1	0.0789	2024-03-15
E21	0	0.00849350241211754	0	48.8725563700072	16.7786727852369	1.93460144702036	1.9054875	0.00131121994744184		28G1A08	9.2	1	0.0518	2024-03-15
E22	0	0.00604309727716475	0	34.7520261924727	17.1539814298295	1.08242624005014	1.0609	0.00462029061989805		28G1A08	9.5	1	0.0355	2024-03-15
E23	0	0.00589668797772559	0	54.8930364616251	20.3662851693893	1.09280870230722	1.1170875	0.00313467815722418		28G1A08	9.8	1	0.0293	2024-03-15
E24	0	0.00720775365348209	0	-13.435341132257	34.619523875317	0.224371208769631	0.19765	0.00168681254045473	questionable fit (k < n0)	28G1A08	10.1	1	0.0098	2024-03-15
E3	0	0.0125065319387052	0	-20.1419118449803	45.5748774701716	0.457427235462199	0.380175	0.00254117112805721	questionable fit (k < n0)	28G1A08	3.8	1	0.0133	2024-03-15
E4	0	0.00858035787749219	0	-2.48354065443101	0.793609456449607	0.669986254126579	0.64545	0.00210737971923054	questionable fit	28G1A08	4.1	1	0.0149	2024-03-15
E5	0	0.00687773083027365	0	14.9863374733409	5.08376468119591	3.25655337354999	3.2050375	0.00693039561739118		28G1A08	4.4	1	0.0856	2024-03-15
E6	0.0999265903984824	0.0131960670907704	0.0640536514816488	29.3954676642602	10.8213531083162	3.9667856957193	3.9799625	0.00678746717957901		28G1A08	4.7	1	0.1062	2024-03-15
E7	0	0.0153200763278713	0	14.3967653031569	7.39252295077789	3.97355064467135	4.0531	0.00232262507793094		28G1A08	5	1	0.0773	2024-03-15
E8	0	0.00858633236536703	0	20.2189461609614	7.1283942603138	3.40563183793784	3.4652625	0.00212759186248463		28G1A08	5.3	1	0.0745	2024-03-15
E9	0.0987287814451851	0.0154031752829989	0.0920503713807693	18.3397654799694	7.53008564943991	4.94716719412509	5.1009875	0.00538141871248559		28G1A08	5.6	1	0.1017	2024-03-15
F1	0	0.0139869232792581	0	-2.01688741924955	0.571787731846867	1.0659929005405	1.1095875	0.00413267405260521	questionable fit	37G2A11	3.2	1	0.0254	2024-03-15
F10	0.235503082895352	0.0107276636145435	0.214529296646529	14.1811679109265	3.23101409175836	13.1413685350894	13.07775	0.00810964975986304		37G2A11	5.9	1	0.254	2024-03-15
F11	0.409971402858568	0.0187711037906561	0.167121593468577	18.1718052385734	4.14756206049624	21.2153960997423	21.4400375	0.00632573911677204		37G2A11	6.2	1	0.4147	2024-03-15
F12	0.217366208148771	0.0142790633535912	0.20348360466906	13.0469519285032	3.40640309418177	12.3505063559602	12.225925	0.0117738013922379		37G2A11	6.5	1	0.2417	2024-03-15
F13	0.224923617064643	0.0213577013609972	0.168327930061258	13.3939594432759	4.11783820015902	12.6437353492715	12.545775	0.00671517749407215		37G2A11	6.8	1	0.2374	2024-03-15
F14	0.220795699909466	0.0223928573366477	0.126931814957125	17.1868454245073	5.4607836561234	11.5210765442521	11.509875	0.0129565485437483		37G2A11	7.1	1	0.2446	2024-03-15
F15	0.19108241110339	0.0234620917424496	0.142147615207501	13.8329117497556	4.87624909885488	10.5950496164763	10.538625	0.0119336494989172		37G2A11	7.4	1	0.2168	2024-03-15
F16	0.178304186581238	0.029599557455559	0.0975894258416745	16.5407528459544	7.10268735143991	9.24564167244741	9.335775	0.00905716472696184		37G2A11	7.7	1	0.1931	2024-03-15
F17	0.159415887380953	0.0278097581494802	0.0930627601148121	16.7029928933858	7.44816916782616	8.21159476094649	8.2949375	0.00562434064141154		37G2A11	8	1	0.1641	2024-03-15
F18	0.153065248414446	0.0256725523149429	0.0828776188385829	19.3279200779848	8.36350259905461	7.47468877059519	7.3836375	0.00765504444953213		37G2A11	8.3	1	0.1584	2024-03-15
F19	0.118407770745938	0.0222004608840606	0.0771369154102158	19.0102531825489	8.98593334817413	5.77182972713084	5.783175	0.00359463855312392		37G2A11	8.6	1	0.1172	2024-03-15
F2	0	0.0108905104685536	0	-0.171583765486536	0.265602068050624	1.24968541018441	1.2376625	0.00298222004582446	questionable fit	37G2A11	3.5	1	0.0212	2024-03-15
F20	0.112347126622371	0.0295998393446663	0.0198368493864544	51.8238696972234	34.9424027503712	3.31953881322219	3.455525	0.00558610293519892		37G2A11	8.9	1	0.071	2024-03-15
F21	0	0.033068518226146	0	4031.77550743674	258.27382990136	2.55447602637824	2.616625	0.00400232380125118		37G2A11	9.2	1	0.0426	2024-03-15
F22	0	0	0	0	0	0	0	0	cannot fit data	37G2A11	9.5	1	0.037	2024-03-15
F23	0	0.00851284159648525	0	0.904505588735632	0.969076977344353	1.70186410006749	1.804325	0.00655989304164021		37G2A11	9.8	1	0.0387	2024-03-15
F24	0	0.00425268986716073	0	0.812650554674643	0.377004594003537	1.60722493039189	1.507275	0.00995447311269014		37G2A11	10.1	1	0.0476	2024-03-15
F3	0	0.0142654135252149	0	17.5039333201771	7.60514246280401	4.29392246491236	4.25575	0.00242881345126085		37G2A11	3.8	1	0.0859	2024-03-15
F4	0.112984521638182	0.0165380312102018	0.0753038719596084	23.4161359150375	9.20466853194132	5.09200434075196	5.105075	0.0017632927473794		37G2A11	4.1	1	0.1121	2024-03-15
F5	0.162256882039421	0.017475658537561	0.114512900565302	18.4644246822354	6.05300518228228	8.23672204135586	8.2584625	0.00254105056735814		37G2A11	4.4	1	0.1662	2024-03-15
F6	0.191712212128259	0.0173520591315406	0.126816931517036	18.1948245865889	5.46573057925497	9.8286183409308	9.808125	0.0047958915093222		37G2A11	4.7	1	0.2021	2024-03-15
F7	0.208995847131404	0.0151205745202127	0.180811605052655	14.1094851708939	3.83353258967028	11.635866585411	11.543575	0.0024689767602461		37G2A11	5	1	0.2136	2024-03-15
F8	0.2068577174312	0.0130711250214753	0.165950331968977	16.247945285216	4.17683515504822	11.079138703201	11.039525	0.00283104215510467		37G2A11	5.3	1	0.2106	2024-03-15
F9	0.394101108503964	0.02699304900674	0.157417075232154	16.5806463641139	4.40325282081191	20.9542479422045	21.03325	0.00696892606831438		37G2A11	5.6	1	0.3996	2024-03-15
G1	0	0.0101	0	-7.01677494930499	161.299095142677	0.178277165357326	0.1679375	0.00165100147082389	questionable fit (k < n0)	35D04	3.2	1	0.0101	2024-03-15
G10	0.138097981362458	0.00903907103437287	0.0489998344078784	54.2596234052412	14.1459086328769	3.0730513434605	3.0621625	0.00271372954255314		35D04	5.9	1	0.0966	2024-03-15
G11	0.255798518895311	0.0133868451847507	0.0834468284301196	34.7091069158164	8.30645326611068	9.06830196769464	8.9486625	0.00730417025170709		35D04	6.2	1	0.2622	2024-03-15
G12	0	0.00757589541915523	0	10.5835495962081	5.46026816903934	2.11586099712064	2.06935	0.00291198647559423		35D04	6.5	1	0.04	2024-03-15
G13	0	0.00563194455229541	0	22.8380824554401	6.84096214847053	2.91163156297735	2.9300875	0.00265182093470914		35D04	6.8	1	0.0634	2024-03-15
G14	0	0.0073658241196602	0	22.1495750249916	9.11187926069157	2.17284865352904	2.156275	0.00198565988052164		35D04	7.1	1	0.0458	2024-03-15
G15	0	0.00869530857541855	0	1676.04710126725	88.7842289749871	0.812925395785409	0.8597	0.00356062348883483		35D04	7.4	1	0.0191	2024-03-15
G16	0	0.0035540877002173	0	1.27779764149567	1.08228706251805	0.793588199843639	0.81525	0.00302209682999591		35D04	7.7	1	0.0305	2024-03-15
G17	0	0.00471870200936067	0	0.172838089490029	1.17915857820059	0.685323082014505	0.813625	0.00475020386764849		35D04	8	1	0.0237	2024-03-15
G18	0	0.00307870402826624	0	0.231777200631661	0.335198799432964	0.561404973923103	0.63565	0.00388769250533881		35D04	8.3	1	0.0191	2024-03-15
G19	0	0.00195166498268795	0	0.21867066532821	0.686311671682335	0.304355828785617	0.33295	0.00369420110713596		35D04	8.6	1	0.0167	2024-03-15
G2	0	0	0	0	0	0	0	0	cannot fit data	35D04	3.5	1	0.0563	2024-03-15
G20	0	0.00213842673749896	0	2.97970712702169	3.06312423731658	0.41433044624227	0.421175	0.00385835092709262		35D04	8.9	1	0.0212	2024-03-15
G21	0	0.00324585135847225	0	0.0856467711795696	0.899785562366819	0.464923753872233	0.4659875	0.00387741780470726		35D04	9.2	1	0.0197	2024-03-15
G22	0	0.00506079347744812	0	3492.36825461878	289.941138692982	0.386808864431591	0.3892375	0.00356773119851816		35D04	9.5	1	0.0168	2024-03-15
G23	0	0.00218797071281651	0	0.111030271491385	0.557494295468933	0.32703639043907	0.32515	0.00433282834654563		35D04	9.8	1	0.0172	2024-03-15
G24	0	0.00171421924237727	0	0.0262384196357547	0.367570677060869	0.245440558356138	0.27465	0.0034388646339444		35D04	10.1	1	0.0139	2024-03-15
G3	0	0.0104150119541589	0	-13.1404874624371	21.4757219080029	0.363366380555077	0.3262125	0.0015509609387719	questionable fit (k < n0)	35D04	3.8	1	0.0109	2024-03-15
G4	0	0	0	0	0	0	0	0	cannot fit data	35D04	4.1	1	0.0107	2024-03-15
G5	0	0.00628516655879198	0	1.52503146198838	2.22604229873181	1.10015104080481	1.1057125	0.00178091324206273		35D04	4.4	1	0.02	2024-03-15
G6	0	0.0100818322152911	0	6.75880076494549	5.60504504009682	2.01800096909118	2.0120125	0.00111872642634388		35D04	4.7	1	0.0349	2024-03-15
