sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	strain	pH	replicate	max.OD	date
A1	0	0.000000000000000825486832275597	0	21.5365538959322	0.508042700314422	0.126979756808611	0.126500138888889	0.000529591837556765		16G2A12	3.2	1	0.00700000000000001	2024-01-26
A10	0	0.00329446431395904	0	17.6522134178576	4.01114115882106	2.20948421780578	2.19712527777778	0.00202013672003199		16G2A12	5.9	1	0.079	2024-01-26
A11	0.097152281518856	0.00351566248368445	0.140598107598064	23.3445073425239	4.92998940313965	2.41041065178553	2.38637527777778	0.00261002624761743		16G2A12	6.2	1	0.099	2024-01-26
A12	0.10581123287719	0.00710484380155845	0.100112827470327	26.2840733410652	6.92366001515029	2.35762944531205	2.33237513888889	0.00416048692721399		16G2A12	6.5	1	0.102	2024-01-26
A13	0	0.00188010489307586	0	14.3073516637253	3.14425412808606	1.54838189306982	1.53437472222222	0.00392829435066978		16G2A12	6.8	1	0.07	2024-01-26
A14	0	0.00173387503385882	0	13.8500250753056	3.03039194884786	1.46712052449263	1.46587513888889	0.00234705776788292		16G2A12	7.1	1	0.057	2024-01-26
A15	0	0.00424148358277451	0	18.5300927633241	5.12124280904427	1.64637624379855	1.63237527777778	0.00274571910538816		16G2A12	7.4	1	0.062	2024-01-26
A16	0.0904941501703474	0.00568356870574866	0.0957281450546346	28.234548848594	7.24078775541245	1.87619853676977	1.86375	0.00287975118700384		16G2A12	7.7	1	0.082	2024-01-26
A17	0	0.0040738386792419	0	21.4284065615247	6.31054244762744	1.24029571320556	1.227875	0.00260194555247567		16G2A12	8	1	0.05	2024-01-26
A18	0	0.00321583750600413	0	27.8033296658323	7.07227804361824	1.10038948307958	1.090125	0.00165748914546122		16G2A12	8.3	1	0.049	2024-01-26
A19	0.103512893105969	0.000384171644500965	0.132716398395055	42.1398096536074	5.22276967234043	0.913152542749277	0.933500138888889	0.00427598492241204		16G2A12	8.6	1	0.067	2024-01-26
A2	0	0	0	0	0	0	0	0	cannot fit data	16G2A12	3.5	1	0.004	2024-01-26
A20	0	0.00000355340156055093	0	0.477729561274916	0.0692058811584842	0.0204658863276616	0.0205	0.000742956955420675		16G2A12	8.9	1	0.004	2024-01-26
A21	0	0.00000000000000126219176704818	0	22.3389251857339	0.509095035422226	0.528384259567869	0.610750277777778	0.00997992520361414		16G2A12	9.2	1	0.039	2024-01-26
A22	0	0.0185934105848664	0	14.9150966023358	6.276280202562	3.67538414595401	3.65987541666667	0.00741535274406915		16G2A12	9.5	1	0.122	2024-01-26
A23	0	0.0287780421441713	0	8.76523249913072	4.99618289205767	4.73254319909214	4.70825027777778	0.00989408734154844		16G2A12	9.8	1	0.137	2024-01-26
A24	0	0.0173837160495769	0	6.67775178878942	2.7456437306391	4.54299946752741	4.52387527777778	0.00736123241027192		16G2A12	10.1	1	0.126	2024-01-26
A3	0	0.000577937801894776	0	4.13483849789047	1.12273280721212	0.351587412861555	0.337124861111111	0.000986319345521474		16G2A12	3.8	1	0.00900000000000001	2024-01-26
A4	0	0.0020493597087866	0	11.9257334551949	4.37130307975498	0.553458530495845	0.552749583333333	0.000769419864509821		16G2A12	4.1	1	0.016	2024-01-26
A5	0	0.00222444381968762	0	24.3750218619744	5.05830206519811	1.55032177855377	1.53775027777778	0.00431289166402095		16G2A12	4.4	1	0.069	2024-01-26
A6	0	0.0000421441096536411	0	12.0995295184154	1.23388229561707	1.3636003347997	1.37862513888889	0.00438894170282848		16G2A12	4.7	1	0.047	2024-01-26
A7	0	0.0054984689827296	0	16.2227119563766	5.69573934485236	1.40148264823655	1.38887458333333	0.00510115073133962		16G2A12	5	1	0.062	2024-01-26
A8	0	0.00148865693337349	0	10.5517850951063	2.36571448025295	1.28474886672	1.28075	0.0035561736215201		16G2A12	5.3	1	0.04	2024-01-26
A9	0	0.00170712175740554	0	4.56480927763379	2.46611198458932	0.33640850448026	0.336875138888889	0.0011427413769208		16G2A12	5.6	1	0.01	2024-01-26
B1	0	0.0000000000000504215716246933	0	21.0224357039546	0.600906327967397	0.0465908261272646	0.046125	0.000384863305575649		23G1B04	3.2	1	0.002	2024-01-26
B10	0.293636476585853	0.0133205357204363	0.216356635913642	14.0814282439829	3.20372507934821	9.95767983429777	9.85725027777778	0.0171737967031509		23G1B04	5.9	1	0.314	2024-01-26
B11	0.308499128704414	0.00863908768908898	0.239715050738226	14.7968132965568	2.89154635232678	10.2701856215521	10.1880005555556	0.0115827553008295		23G1B04	6.2	1	0.32	2024-01-26
B12	0.298082290404774	0.0075116171621428	0.237163260521941	15.4129945883857	2.92265833685407	9.74308146042409	9.67137555555556	0.0101366575049933		23G1B04	6.5	1	0.308	2024-01-26
B13	0.223402129026894	0.00355920694503952	0.284497491349439	14.4935392204848	2.43639118669266	7.51859249850477	7.47050027777778	0.00898398836888569		23G1B04	6.8	1	0.252	2024-01-26
B14	0.227330438643332	0.00277405603518063	0.281417065438793	15.6131835659942	2.46306022514722	7.39921463511069	7.37325083333333	0.0106811568887102		23G1B04	7.1	1	0.249	2024-01-26
B15	0.209496416940862	0.00189676178712704	0.296617695047844	15.8300177601546	2.33683691880939	6.77600852065646	6.76550041666667	0.00805426896560863		23G1B04	7.4	1	0.219	2024-01-26
B16	0	0.00431727007802721	0	4.70839560761774	2.83507538521118	0.761339476068796	0.761375	0.00111166821864341		23G1B04	7.7	1	0.02	2024-01-26
B17	0.166589858341491	0.00274054016457559	0.179717243019592	22.7623799687374	3.85687632924783	4.2325891305088	4.25650111111111	0.00732197226592885		23G1B04	8	1	0.172	2024-01-26
B18	0	0.00446170024838764	0	6.19582789122097	3.74047992741806	0.750774309220602	0.750375	0.000525325443343969		23G1B04	8.3	1	0.019	2024-01-26
B19	0	0.00233302223519703	0	9.44396353150651	3.44378907995972	0.683154374964188	0.68275	0.000655003608614662		23G1B04	8.6	1	0.019	2024-01-26
B2	0	0	0	0	0	0	0	0	cannot fit data	23G1B04	3.5	1	0.00600000000000001	2024-01-26
B20	0	0.00242313197350272	0	15.6525855669681	5.67120850460505	0.594834288494804	0.591750138888889	0.0011082063642187		23G1B04	8.9	1	0.023	2024-01-26
B21	0	0.00309274709078528	0	9.1543423321191	4.76019182847233	0.555312930802886	0.556250138888889	0.00107706866110426		23G1B04	9.2	1	0.017	2024-01-26
B22	0	0.0000000285426147627814	0	22.7841644581241	1.11232948711181	1.06356246021837	1.22987541666667	0.0103272620243016		23G1B04	9.5	1	0.058	2024-01-26
B23	0	0.0269919043561922	0	14.2891123519134	6.95995335201328	4.45988244041868	4.44150027777778	0.00742435421982544		23G1B04	9.8	1	0.139	2024-01-26
B24	0	0.0114838963692939	0	6.39484224598712	2.01086433423195	4.79703772902678	4.78124791666667	0.00578333020257768		23G1B04	10.1	1	0.13	2024-01-26
B3	0	0.0023690024653063	0	8.56531486399074	2.89491610527325	0.813475587197857	0.80875	0.00139361072624094		23G1B04	3.8	1	0.022	2024-01-26
