sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	strain	pH	replicate	max.OD	date
A1	0	0	0	0	0	0	0	0	cannot fit data	36G1B08	3.2	1	0.012	2023-11-03
A10	0.293669457097005	0.00176133047455849	0.436108252624532	11.7181218475797	1.58939248773334	10.7109493002786	10.761	0.0161695713883793		36G1B08	5.9	1	0.335	2023-11-03
A11	0.480146867384555	0.00448739112250146	0.302485166593514	15.4170558960289	2.2915080047261	15.728068677343	15.68325	0.00962915572450335		36G1B08	6.2	1	0.494	2023-11-03
A12	0.475360266257725	0.00499211534209997	0.30507329179334	14.9002094709616	2.27206772669398	15.8152521216406	15.76	0.00914032500824274		36G1B08	6.5	1	0.486	2023-11-03
A13	0.454953436093864	0.00440842389408105	0.324248764279603	14.2697251799362	2.13770184167067	15.4252047560414	15.4	0.00859864548387555		36G1B08	6.8	1	0.467	2023-11-03
A14	0.320525560135551	0.00340465171538458	0.337026733209376	13.4533555377516	2.05665341131658	11.1285530065477	11.113375	0.00423945685730694		36G1B08	7.1	1	0.328	2023-11-03
A15	0.294000124900992	0.00376652649732686	0.359498669426348	12.0849762646986	1.92809386934867	10.6086668435406	10.631625	0.0134056077554886		36G1B08	7.4	1	0.32	2023-11-03
A16	0.271845190916985	0.00408198625142619	0.337491660863365	12.3959191118086	2.05382017080584	9.72226866182198	9.73875	0.0113369982802063		36G1B08	7.7	1	0.292	2023-11-03
A17	0.242532010424806	0.00547086794873373	0.300191537054809	12.5549202744582	2.3090163945341	8.62780303806554	8.623875	0.00457708299571403		36G1B08	8	1	0.251	2023-11-03
A18	0.203133992893407	0.00574021676581959	0.271194664995487	13.0448864973818	2.55590271501647	7.12074072113316	7.105875	0.00407710448892502		36G1B08	8.3	1	0.213	2023-11-03
A19	0.156957200505167	0.00549083186400217	0.226901547551355	14.6199260401587	3.05483672562023	5.24708208322471	5.2325	0.00320933304566644		36G1B08	8.6	1	0.163	2023-11-03
A2	0	0.0114454773029821	0	-13.8698296961823	10.1657586797208	0.386409534247332	0.364125	0.00122174455420621	questionable fit (k < n0)	36G1B08	3.5	1	0.012	2023-11-03
A20	0.131824178678618	0.00361128715356487	0.189442164030728	18.8428370979784	3.65888546568501	3.85394437850979	3.835375	0.00321965815207778		36G1B08	8.9	1	0.141	2023-11-03
A21	0	0.00624885353034643	0	4.61644477000235	3.70855283947413	0.878245178521976	0.87875	0.00536077607460391		36G1B08	9.2	1	0.037	2023-11-03
A22	0	0.0211587784401882	0	10.2118952395687	7.46874275759386	2.63407276659214	2.62975	0.0133611804745168		36G1B08	9.5	1	0.083	2023-11-03
A23	0.125690664927146	0.0251030845232974	0.124769390403829	11.1248284724314	5.55542652181357	4.44597028438563	4.432875	0.00695967212963935		36G1B08	9.8	1	0.13	2023-11-03
A24	0.116872463949215	0.0193887764445347	0.227268960659109	7.10607681229834	3.04989814073039	4.71006154035654	4.695375	0.0083242204449534		36G1B08	10.1	1	0.131	2023-11-03
A3	0	0.0094651642430297	0	-0.955910329300963	1.23578257073901	0.710855678371487	0.7085	0.000861597769469445	questionable fit	36G1B08	3.8	1	0.017	2023-11-03
A4	0.061	0.0119878598192327	0.0329025093564929	508.960490372307	21.0666965564789	1.41527855317171	1.411875	0.0015726176963419		36G1B08	4.1	1	0.061	2023-11-03
A5	0.146460312715363	0.00916747072386496	0.0999064076933848	27.0899015622468	6.9379652072691	3.16555994503587	3.157625	0.00326853750872107		36G1B08	4.4	1	0.134	2023-11-03
A6	0.163816792135041	0.00449836097996071	0.186222882138277	19.1554967167295	3.72213754078437	4.73818358772337	4.757875	0.00548127606042458		36G1B08	4.7	1	0.168	2023-11-03
A7	0.247114596314858	0.00769279407066343	0.214921022806451	15.9963076609747	3.22512507854648	7.92393947264814	7.898875	0.00958009144366831		36G1B08	5	1	0.264	2023-11-03
A8	0.259349438772536	0.00239564404898366	0.361014681224808	12.9502882184997	1.9199972095548	9.13655310437963	9.16575	0.00881640602855823		36G1B08	5.3	1	0.282	2023-11-03
A9	0.137456815473359	0.00371730939578897	0.341209559638385	10.5005668697342	2.03144126821811	5.17164963803956	5.1905	0.00641357293078071		36G1B08	5.6	1	0.144	2023-11-03
B1	0	0.00870306947600802	0	-16.2110351812493	9.6098097211563	0.319363658917299	0.304875	0.000857223247156484	questionable fit (k < n0)	36G1B08	3.2	2	0.01	2023-11-03
B10	0.284274438567304	0.001726425617288	0.436328698385942	11.6833830971415	1.58858948110455	10.3781144817005	10.417625	0.0146108499211995		36G1B08	5.9	2	0.322	2023-11-03
B11	0.482797282696729	0.00632373044304379	0.286804032853813	15.0698819690871	2.41679718957526	15.975341799616	15.915	0.00929158516551577		36G1B08	6.2	2	0.493	2023-11-03
B12	0.471011505343795	0.00578439304970615	0.290801734556528	15.0871254924913	2.38357306092755	15.5788611332178	15.51275	0.00890340682299445		36G1B08	6.5	2	0.482	2023-11-03
B13	0.441015925734349	0.00458774226245337	0.322058477607788	14.1441263903691	2.1522401326261	15.0069691096355	14.975125	0.00720784384574355		36G1B08	6.8	2	0.451	2023-11-03
B14	0.289161453993554	0.0024946793729415	0.366586814284036	12.9414372781573	1.89081318135705	10.189949986867	10.191875	0.00478750107236698		36G1B08	7.1	2	0.297	2023-11-03
B15	0.282568949576715	0.0045248023340576	0.348155832569539	11.828628521324	1.99091072363839	10.2656554853533	10.28275	0.0117314240769469		36G1B08	7.4	2	0.308	2023-11-03
B16	0.262878381233619	0.00453147409567993	0.331234484302168	12.2066275725685	2.09261780825822	9.44932626370585	9.46125	0.00952210359111913		36G1B08	7.7	2	0.278	2023-11-03
B17	0.230867947628703	0.00670667494095953	0.293698821848683	11.9485071399528	2.3600611544743	8.34724316624816	8.3465	0.00592051411368188		36G1B08	8	2	0.242	2023-11-03
B18	0.195586466740791	0.00613315752624104	0.270721400941999	12.6714507295021	2.56037083935027	6.92685732681674	6.918	0.00328918610782812		36G1B08	8.3	2	0.2	2023-11-03
B19	0.152254250573539	0.00606386542125047	0.230303873861782	13.8189700057005	3.00970699683472	5.20874881614328	5.199	0.00368154899378427		36G1B08	8.6	2	0.159	2023-11-03
B2	0	0	0	0	0	0	0	0	cannot fit data	36G1B08	3.5	2	0.011	2023-11-03
B20	0.124243159575303	0.00401923603602353	0.181281135111392	18.7458236486493	3.82360348821749	3.64080673427593	3.619625	0.00370060501901691		36G1B08	8.9	2	0.133	2023-11-03
B21	0	0.00687845854903789	0	3.13935738065272	3.47628313353821	0.847260473331905	0.84725	0.00226485687792672		36G1B08	9.2	2	0.023	2023-11-03
B22	0	0.00442296330805033	0	24.0861804525836	7.36186132524314	1.13682301804036	1.13825	0.00394958526637085		36G1B08	9.5	2	0.049	2023-11-03
B23	0	0.0035240262887576	0	3.06076227942069	0.850083981409621	2.08438137162758	2.08575	0.0127775147853079		36G1B08	9.8	2	0.065	2023-11-03
B24	0.108236202818964	0.0223339535848385	0.116203365860725	11.5926238470698	5.96494925448813	3.76062797984171	3.74475	0.00643075456026736		36G1B08	10.1	2	0.116	2023-11-03
B3	0	0.00679659281746352	0	-0.116834301475037	1.33942459291513	0.61912005914599	0.617625000000001	0.000701433871509579	questionable fit	36G1B08	3.8	2	0.014	2023-11-03
B4	0	0.00964033834620929	0	26.5274903964466	13.6202130355971	1.06665699963892	1.063125	0.00164268842163032		36G1B08	4.1	2	0.04	2023-11-03
B5	0.144171896619689	0.00874328409578979	0.0963548382623243	28.4382064492681	7.19369357118181	2.96383278883814	2.967625	0.00302335776703653		36G1B08	4.4	2	0.123	2023-11-03
B6	0.144933113135855	0.00374971529025363	0.187768950709336	19.3236411608046	3.69148987594296	4.16899182494064	4.190875	0.00485924526939288		36G1B08	4.7	2	0.149	2023-11-03
B7	0.244278650663771	0.00799798180207181	0.212499409539553	15.9333672759867	3.26187814856459	7.84614342372379	7.82175	0.00865965892448457		36G1B08	5	2	0.259	2023-11-03
B8	0.256572657765591	0.00250894819568638	0.353518479263943	13.0621783915901	1.96070989557078	9.00948678493652	9.0365	0.00778210570185618		36G1B08	5.3	2	0.277	2023-11-03
B9	0.131242143335496	0.00380391810378025	0.313112171766133	11.2151504807874	2.21373438359229	4.8422663124829	4.855	0.00467506974404091		36G1B08	5.6	2	0.138	2023-11-03
C1	0	0.0150899487010277	0	-16.7027666788727	37.5904639727004	0.402802411860118	0.26975	0.0105051651403564	questionable fit (k < n0)	36G1B08	3.2	3	0.083	2023-11-03
C10	0.281916035837133	0.00156952791504413	0.44307679921138	11.7028277998208	1.56439511568572	10.2869172010759	10.325375	0.0153199046617872		36G1B08	5.9	3	0.322	2023-11-03
C11	0.481451024336546	0.00635137623291608	0.287661584033585	14.9997541833569	2.40959244832296	15.9644585603361	15.900625	0.00949848372904798		36G1B08	6.2	3	0.493	2023-11-03
C12	0.46943835383844	0.00490503144362949	0.303365340586162	15.0009614861313	2.28485950049748	15.5709303044098	15.5145	0.00838239364314168		36G1B08	6.5	3	0.48	2023-11-03
C13	0.433336193510052	0.00421811955869984	0.328347615552568	14.0775887085462	2.11101633673649	14.7756306396114	14.74525	0.00513560764050391		36G1B08	6.8	3	0.44	2023-11-03
C14	0.278614064845522	0.00221883298461467	0.374968135167404	12.8673612856917	1.84854955808576	9.8395459997614	9.844125	0.00542941351173005		36G1B08	7.1	3	0.286	2023-11-03
C15	0.287159135303313	0.00429980040313691	0.356329804682775	11.7486134067013	1.94524053685889	10.4565483565792	10.48	0.0125991242909476		36G1B08	7.4	3	0.31	2023-11-03
C16	0.261030434357269	0.00494157887250337	0.322455124449056	12.2430666679147	2.14959269679541	9.37162224660404	9.381875	0.00871054715276702		36G1B08	7.7	3	0.277	2023-11-03
C17	0.232325759959106	0.00668718085388126	0.297018296129292	11.846886771733	2.33368512846838	8.42403297318962	8.42425	0.00554291125607998		36G1B08	8	3	0.243	2023-11-03
C18	0.188109238523057	0.00584053601373076	0.27700722716827	12.4208290342217	2.50227110550762	6.70989587539539	6.705375	0.00348236920890263		36G1B08	8.3	3	0.194	2023-11-03
C19	0.148588181819082	0.00676970044898614	0.225790789973243	13.473052204253	3.06986472141793	5.13028751419655	5.121125	0.0044456466276406		36G1B08	8.6	3	0.156	2023-11-03
C2	0	0	0	0	0	0	0	0	cannot fit data	36G1B08	3.5	3	0.01	2023-11-03
C20	0.11671656513278	0.00357159708360893	0.195539836277817	17.6723940617672	3.5447875673535	3.54660008345439	3.538625	0.00274879222850462		36G1B08	8.9	3	0.125	2023-11-03
C21	0	0.00729948558509831	0	3.35763701205379	3.62204417872383	0.90302880430029	0.902875	0.00221339776971119		36G1B08	9.2	3	0.024	2023-11-03
C22	0.10416130010147	0.00378030452961157	0.0861526425615421	38.0623070277791	8.0455707445631	1.43346110240225	1.439625	0.00134963870142899		36G1B08	9.5	3	0.073	2023-11-03
C23	0	0.00637148367980231	0	-6.65308423611974	5.79366155971464	0.417030960686563	0.416	0.00249261874452781	questionable fit	36G1B08	9.8	3	0.018	2023-11-03
C24	0	0.0000731206259418186	0	2.64555782903569	0.322792819547425	0.980104487786871	0.98225	0.0145228951409216		36G1B08	10.1	3	0.047	2023-11-03
C3	0	0.00669116829436506	0	-0.102216344490051	1.20417064761657	0.611661805037746	0.603250000000001	0.000705799673715542	questionable fit	36G1B08	3.8	3	0.014	2023-11-03
C4	0	0.00812881628341114	0	12.9052801002908	8.6163136303641	1.00209992302447	0.99925	0.00112235977446982		36G1B08	4.1	3	0.033	2023-11-03
C5	0.139105562047769	0.00916082044592612	0.0902388739471196	29.3905878528073	7.68124811670559	2.77131503586871	2.7705	0.00336663496290325		36G1B08	4.4	3	0.116	2023-11-03
C6	0.134748779126781	0.00394367768216729	0.182265785863151	19.2114757782864	3.80294731277968	3.88858320023629	3.908375	0.00422501110350863		36G1B08	4.7	3	0.137	2023-11-03
C7	0.237778933752495	0.00922410394264402	0.199606962005262	16.0813834000891	3.47256014317613	7.59307572097416	7.553875	0.00888034893314363		36G1B08	5	3	0.25	2023-11-03
C8	0.25402358943394	0.00254402447129322	0.344485361993198	13.3347160017936	2.01212375628789	8.85038639040263	8.87375	0.00822051715015625		36G1B08	5.3	3	0.276	2023-11-03
C9	0.13313335227403	0.00436768835897786	0.334647148523821	10.1114272720883	2.07127771330944	5.05821869801762	5.072375	0.0058567405653989		36G1B08	5.6	3	0.141	2023-11-03
D1	0	0.00794523714155262	0	-9.43143880272229	9.33825922853816	0.229049177281437	0.195375	0.00150606643129785	questionable fit (k < n0)	36G1B08	3.2	4	0.00800000000000001	2023-11-03
D10	0.278185893844823	0.00156531734354809	0.438246703288201	11.8074093646211	1.58163695324849	10.1216372272849	10.161125	0.0147434308154586		36G1B08	5.9	4	0.316	2023-11-03
D11	0.478111129996904	0.00615085619784328	0.292272993398972	14.8501696123145	2.37157450813033	15.9260968832777	15.866875	0.0106837668477744		36G1B08	6.2	4	0.49	2023-11-03
D12	0.458441973414897	0.00500292645009539	0.300124982440743	15.0165367335362	2.30952843353119	15.198168282828	15.1415	0.00797990125128924		36G1B08	6.5	4	0.469	2023-11-03
D13	0.429682066918696	0.00436880382603378	0.325407401248488	14.0695531873365	2.13009039714694	14.6537954218903	14.6215	0.00478730609942731		36G1B08	6.8	4	0.435	2023-11-03
D14	0.273868179541931	0.00196278458257812	0.384681301853069	12.8186371393659	1.80187385563309	9.68600283768359	9.689625	0.00609864740777538		36G1B08	7.1	4	0.281	2023-11-03
D15	0.285387147177486	0.00446772908184279	0.354483009782498	11.6823303273576	1.95537490212928	10.4103199479788	10.4365	0.0122810820247209		36G1B08	7.4	4	0.308	2023-11-03
D16	0.25965653355476	0.0040807944183668	0.340872432800805	12.1371713366533	2.0334503874797	9.35311203461262	9.37025	0.00981642420507918		36G1B08	7.7	4	0.276	2023-11-03
D17	0.227195210167535	0.00564240811352156	0.314131242148593	11.684129140089	2.20655282747097	8.27912260222406	8.290125	0.00823398122751681		36G1B08	8	4	0.24	2023-11-03
D18	0.194804607301705	0.00527506712919875	0.282649085766005	12.6713783003652	2.45232415552116	6.9031687713126	6.900125	0.00356085918136783		36G1B08	8.3	4	0.201	2023-11-03
D19	0.141698445823092	0.00517748161076495	0.251332588927359	13.0192405141272	2.75788819714216	4.96482355349565	4.961875	0.00382912544921748		36G1B08	8.6	4	0.149	2023-11-03
D2	0	0	0	0	0	0	0	0	cannot fit data	36G1B08	3.5	4	0.00900000000000001	2023-11-03
D20	0.11733630418836	0.00391323945682763	0.186441542058129	18.0579885232781	3.71777219233596	3.51823489694957	3.510625	0.00250043930515004		36G1B08	8.9	4	0.123	2023-11-03
D21	0	0.00769990301864513	0	3.29364332306373	3.82021443507261	0.922031381071329	0.92175	0.00201062511991525		36G1B08	9.2	4	0.025	2023-11-03
D22	0	0.00478639511504462	0	38.2562253231946	9.82577925215727	1.11842587529104	1.11875	0.00113700347151517		36G1B08	9.5	4	0.052	2023-11-03
D23	0	0.00496907154422014	0	-6.24853056670079	5.28791488023067	0.325223713237379	0.324375	0.000659702667030065	questionable fit	36G1B08	9.8	4	0.00800000000000001	2023-11-03
D24	0	0.0010310405767389	0	0.0915222952313957	0.439098317253078	0.106045987220331	0.105875	0.000848842368414448		36G1B08	10.1	4	0.00700000000000001	2023-11-03
D3	0	0.0069844498586925	0	0.00982065201707633	1.53214113859504	0.653347314308623	0.650000000000001	0.000533426859077452		36G1B08	3.8	4	0.015	2023-11-03
D4	0	0.00757095197890179	0	11.8864110748391	7.60058739410865	1.00394801064675	1.001625	0.00086645457964878		36G1B08	4.1	4	0.032	2023-11-03
D5	0.113196127544121	0.00789859977053465	0.111206714046984	23.2908998669732	6.23296162016888	2.80835151069589	2.80375	0.00289632546771199		36G1B08	4.4	4	0.111	2023-11-03
D6	0.128048068479628	0.00444361225763103	0.176010387280496	18.8944472659853	3.9381038316524	3.73159899940111	3.744375	0.00368323204694554		36G1B08	4.7	4	0.129	2023-11-03
D7	0.233491985198257	0.009257195615953	0.198279718196153	16.0747278952401	3.49580474929984	7.45647091922753	7.42375	0.00800087851145038		36G1B08	5	4	0.244	2023-11-03
D8	0.25061156280866	0.00270831248036184	0.340078087303765	13.2813991229338	2.03820006768272	8.74418656246213	8.766875	0.00812032289783124		36G1B08	5.3	4	0.272	2023-11-03
D9	0.132452525048037	0.00454068890375202	0.337465752991865	9.89215194557239	2.05397784638803	5.06090632362215	5.07525	0.00576485706450431		36G1B08	5.6	4	0.142	2023-11-03
E1	0	0.0134885174507359	0	-106129.444578336	292431.242009618	0.650080406692155	0.65125	0.0381740226440279	questionable fit (k < n0)	04G2A10	3.2	1	0.19	2023-11-03
E10	0.0907301571375063	0.00614573067755095	0.187995188773639	13.9471256705792	3.68704744563729	3.0751160005458	3.048875	0.00670560109162986		04G2A10	5.9	1	0.097	2023-11-03
E11	0.157659422314373	0.0104735551630619	0.12316545246301	21.4576621387505	5.62777277798833	4.17555586920795	4.1245	0.00877797166440503		04G2A10	6.2	1	0.16	2023-11-03
E12	0.163629225407798	0.00588449731415175	0.123255384951528	26.6816477338791	5.62366651025052	3.56356286633981	3.52625	0.00422639398353628		04G2A10	6.5	1	0.156	2023-11-03
E13	0.140078895195828	0.00668971611589518	0.0989662610883549	30.2395941990156	7.00387357203601	2.66827066337802	2.655	0.00272106015423542		04G2A10	6.8	1	0.118	2023-11-03
E14	0.231762514624632	0.00186325619830623	0.114140080464077	42.1877712470984	6.07277634413527	2.20573607339518	2.21625	0.00346693628012962		04G2A10	7.1	1	0.152	2023-11-03
E15	0	0.0103626782473832	0	23.3210119317704	8.68725651066787	1.90021075489044	1.904875	0.00391781990709637		04G2A10	7.4	1	0.064	2023-11-03
E16	0	0.00344783246586033	0	3.40799536169141	1.63934901650064	0.797922149342883	0.799125	0.00496646893505607		04G2A10	7.7	1	0.035	2023-11-03
E17	0.106762813066351	0.00327180022365236	0.133490998058008	25.8754857347091	5.19246384133515	2.39863494916457	2.439375	0.00450397334677976		04G2A10	8	1	0.105	2023-11-03
E18	0.115239189817875	0.000359403157491481	0.167061393533845	34.5214214095734	4.14905661863475	1.64149392799005	1.736875	0.00509798050334079		04G2A10	8.3	1	0.099	2023-11-03
E19	0.163377755596167	0.00362861769485167	0.0750251496399233	50.4464561473216	9.23886435264235	1.28508037349353	1.30875	0.00462289267466614		04G2A10	8.6	1	0.067	2023-11-03
E2	0	0	0	0	0	0	0	0	cannot fit data	04G2A10	3.5	1	0.00700000000000001	2023-11-03
E20	0	0.000050102221362765	0	43.8042696246404	4.14082803238679	0.516254979428592	0.565	0.00205296952221535		04G2A10	8.9	1	0.049	2023-11-03
E21	0.011	0.00714576955386528	0.00263424653482174	4473.56957642418	263.129198955879	0.367285809164107	0.3655	0.00124709356789121		04G2A10	9.2	1	0.011	2023-11-03
E22	0.00700000000000001	0.0018966471521436	0.0140432918843245	1071.03483043911	49.3578846234519	0.130718088005884	0.130375	0.00105518305009413		04G2A10	9.5	1	0.00700000000000001	2023-11-03
E23	0	0.00469698867417815	0	-5.32573315184362	15.4196782725584	0.0805157419982672	0.0681250000000001	0.00074278695713428	questionable fit (k < n0)	04G2A10	9.8	1	0.00600000000000001	2023-11-03
E24	0	0	0	0	0	0	0	0	cannot fit data	04G2A10	10.1	1	0	2023-11-03
E3	0	0	0	0	0	0	0	0	cannot fit data	04G2A10	3.8	1	0.075	2023-11-03
E4	0.00900000000000001	0.00360261121286554	0.00911405026478274	1329.29039215637	76.0525957639612	0.218069566646411	0.217375	0.000843558840353306		04G2A10	4.1	1	0.00900000000000001	2023-11-03
E5	0	0.00401444795418746	0	11.8940359247545	3.8835560323003	1.34021077423116	1.341375	0.00181478059735162		04G2A10	4.4	1	0.042	2023-11-03
E6	0	0.00142420994823569	0	17.8198596611508	3.84804966171109	1.10823827890829	1.120125	0.00246487024884748		04G2A10	4.7	1	0.043	2023-11-03
E7	0.10726227205966	0.0133505610559357	0.0865544281292702	22.5383810834447	8.00822321331406	2.71589476789484	2.69625	0.00543512633785931		04G2A10	5	1	0.105	2023-11-03
E8	0	0.00302352170236447	0	14.6688850389362	3.26103791025722	2.37864799273499	2.37675	0.0028213393024532		04G2A10	5.3	1	0.079	2023-11-03
E9	0.157582635146561	0.00918112466096548	0.171737969272549	16.203590922421	4.03607416284233	4.99149987255663	4.976125	0.00629045869146463		04G2A10	5.6	1	0.166	2023-11-03
F1	0	0.00431418466388685	0	-21.2684418557759	28.7463633770843	0.247365272158845	0.246625	0.000544037875545015	questionable fit	04G2A10	3.2	2	0.00600000000000001	2023-11-03
F10	0.0913688669264277	0.00535394545130337	0.24970478796311	11.1198790088574	2.77586659917128	3.36633994732202	3.361125	0.00341164323604541		04G2A10	5.9	2	0.097	2023-11-03
F11	0.1168632924832	0.00620201606047364	0.20540918141528	14.0285820816075	3.37447029282784	3.96342032055444	3.94925	0.00466834199853936		04G2A10	6.2	2	0.126	2023-11-03
F12	0.128847618509599	0.00602988078771771	0.139315198779735	21.6342095836741	4.97538808853046	3.40176990103713	3.37875	0.00333082178622846		04G2A10	6.5	2	0.128	2023-11-03
F13	0	0.0101047104573729	0	10.2432255474765	5.00492717637997	1.8891407145049	1.8805	0.00447424652558428		04G2A10	6.8	2	0.056	2023-11-03
F14	0	0.000581900781728553	0	6.25339120415104	1.32271098518639	0.670090177580335	0.669125	0.00123747503849497		04G2A10	7.1	2	0.018	2023-11-03
F15	0	0.00483077461963431	0	1.43261614087923	0.679172743857219	1.19565249892463	1.19475	0.0049676355153541		04G2A10	7.4	2	0.039	2023-11-03
F16	0	0.00456914466691647	0	2.0212032526021	1.16697943201714	0.903248331051928	0.903125	0.00274005901930545		04G2A10	7.7	2	0.033	2023-11-03
F17	0	0.00555134047442195	0	2.52269854904817	1.31932962371975	1.19616744756702	1.195375	0.00165534242137307		04G2A10	8	2	0.032	2023-11-03
F18	0	0.00504490771069012	0	3.31059027133671	2.44833087992492	0.783776771063337	0.782625	0.00144575566772542		04G2A10	8.3	2	0.021	2023-11-03
F19	0	0.00114640039382632	0	2.68245149630514	0.748011509231208	0.6776387318971	0.679	0.00285245008849434		04G2A10	8.6	2	0.027	2023-11-03
F2	0	0	0	0	0	0	0	0	cannot fit data	04G2A10	3.5	2	0.00900000000000001	2023-11-03
F20	0.00899999999999999	0.00248448182256266	0.0129603237103911	969.277150228424	53.482242885971	0.166351725610852	0.165625	0.00118699516040598		04G2A10	8.9	2	0.00899999999999999	2023-11-03
F21	0	0.00844067228642894	0	-123.077623699764	28.8943107999502	0.397996150858895	0.39475	0.000980075015784225	questionable fit (k < n0)	04G2A10	9.2	2	0.013	2023-11-03
F22	0	0	0	0	0	0	0	0	cannot fit data	04G2A10	9.5	2	0.00700000000000001	2023-11-03
F23	0	0.00489610658690291	0	-9.57722940447198	12.6428688931898	0.127500645762528	0.11025	0.000843065390647652	questionable fit (k < n0)	04G2A10	9.8	2	0.00700000000000001	2023-11-03
F24	0	0	0	0	0	0	0	0	cannot fit data	04G2A10	10.1	2	0	2023-11-03
F3	0	0.00831936850593446	0	-0.835947707224691	0.861887041646131	0.599330960901036	0.597750000000001	0.000722312317869099	questionable fit	04G2A10	3.8	2	0.014	2023-11-03
F4	0	0.00659392384940738	0	9.96096465957979	6.59301862819474	0.902485559940606	0.902125	0.00124029650923731		04G2A10	4.1	2	0.026	2023-11-03
F5	0	0.00548603413704601	0	11.1225260981866	3.83903198251333	1.68697803153166	1.6905	0.00233762013041554		04G2A10	4.4	2	0.05	2023-11-03
F6	0	0.00259510870238052	0	13.9239341989298	3.35661368435313	1.65364490035581	1.66625	0.00304909414733955		04G2A10	4.7	2	0.052	2023-11-03
F7	0	0.00971047003301291	0	12.1210254094875	4.50528549816613	2.54618265634571	2.53425	0.00531283185090187		04G2A10	5	2	0.082	2023-11-03
F8	0	0.0061588282864441	0	12.2400099512732	3.53287744248479	2.63430574286267	2.627625	0.00361082565092944		04G2A10	5.3	2	0.078	2023-11-03
F9	0.16023502951094	0.0109303548623235	0.161099523536426	16.228758401161	4.3026023003924	5.05914008568004	5.05575	0.00737100437404934		04G2A10	5.6	2	0.17	2023-11-03
G1	0	0.0015082291954182	0	0.174461549623759	0.130993737358674	0.254454304700569	0.254125	0.00079661566329365		04G2A10	3.2	3	0.00700000000000001	2023-11-03
G10	0.0895025468807547	0.00428672685858365	0.288915738306632	10.3478738937166	2.39913264892581	3.37308547405181	3.3745	0.00511601659410443		04G2A10	5.9	3	0.097	2023-11-03
G11	0.0866114024380877	0.00178918915636761	0.323462574998834	11.9296488183575	2.14289761516442	3.13624783291653	3.13775	0.00382882277057359		04G2A10	6.2	3	0.094	2023-11-03
G12	0.108696717547965	0.00679440520953098	0.144611852092457	18.7254023982042	4.79315609703128	3.16629764919152	3.149875	0.00341712173367151		04G2A10	6.5	3	0.113	2023-11-03
G13	0	0.00486049925318046	0	14.0178926194316	4.37155522831221	1.66929741221622	1.659125	0.00224188891671887		04G2A10	6.8	3	0.053	2023-11-03
G14	0	0.00022006582483967	0	4.48220707386799	0.703937084571223	0.803758532219442	0.805125	0.00246023793382406		04G2A10	7.1	3	0.026	2023-11-03
G15	0	0.00439088095545077	0	1.25490873358643	0.642078213281373	1.00057389675984	1	0.0027755887610423		04G2A10	7.4	3	0.031	2023-11-03
G16	0	0.0040313569553193	0	1.99034029270729	0.925586768336347	1.00744250017333	1.007875	0.00396031684777992		04G2A10	7.7	3	0.036	2023-11-03
G17	0	0.00438815139452974	0	2.8685458620842	1.3135174639237	1.09370363513971	1.09325	0.00183620171043676		04G2A10	8	3	0.032	2023-11-03
G18	0	0.00419173447620751	0	3.81994500412007	1.96378084314026	0.889208601840331	0.888875	0.00321169400325771		04G2A10	8.3	3	0.03	2023-11-03
G19	0	0.0013405357376117	0	2.18841286821217	0.635542474860998	0.731445297104148	0.732375	0.00392057994332806		04G2A10	8.6	3	0.026	2023-11-03
G2	0	0	0	0	0	0	0	0	cannot fit data	04G2A10	3.5	3	0.00800000000000001	2023-11-03
G20	0	0	0	0	0	0	0	0	cannot fit data	04G2A10	8.9	3	0.012	2023-11-03
G21	0	0.0124415865144952	0	-31.9154892412506	21.4771098422491	0.475686619846838	0.46025	0.00217291810292886	questionable fit (k < n0)	04G2A10	9.2	3	0.018	2023-11-03
G22	0	0.00740445167930669	0	-14.6482373287463	8.88370659825872	0.267450871203593	0.266	0.000484041747198935	questionable fit (k < n0)	04G2A10	9.5	3	0.00800000000000001	2023-11-03
G23	0	0.00727739219018117	0	-14.8917622293706	19.4234447876838	0.209763794060591	0.180125	0.00172432638493552	questionable fit (k < n0)	04G2A10	9.8	3	0.01	2023-11-03
G24	0	0	0	0	0	0	0	0	cannot fit data	04G2A10	10.1	3	0.003	2023-11-03
G3	0	0.00813334062349796	0	-2.8606502042483	9.34877377540073	0.596040085921204	0.594875	0.000914866881358982	questionable fit	04G2A10	3.8	3	0.016	2023-11-03
G4	0	0.00620653933847683	0	6.93533540275276	4.64028285205716	0.930058484582757	0.92925	0.00162571465104935		04G2A10	4.1	3	0.027	2023-11-03
