sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	strain	pH	replicate	max.OD	date
A1	0.0916643230278898	0.0880465730424027	0.0972742535759114	-32.8145785203419	7.12570032746665	4.38106413306022	4.36237472222222	0.00160763527440388	questionable fit	25G2A02	3.2	1	0.097	2023-03-24
A10	0.383558925148494	0.0235227949506659	0.250268874203959	10.9012135362253	2.76961001548702	14.2112331368031	14.2203754166667	0.0118116210746542		25G2A02	5.9	1	0.399	2023-03-24
A11	0.409079474421522	0.0369553570186477	0.248268234469441	9.30250636131576	2.79192858498885	15.7581927530082	15.7903756944444	0.0177562281910556		25G2A02	6.2	1	0.429	2023-03-24
A12	0.399917559280674	0.0158270403135264	0.251969993867947	12.6568974060964	2.75091160625741	14.1523138707233	14.1842509722222	0.014902216856498		25G2A02	6.5	1	0.418	2023-03-24
A13	0.383419386607764	0.0170971281714106	0.286220174690648	10.7071520399661	2.42172719414036	14.3162176355417	14.3905019444444	0.0200596547147729		25G2A02	6.8	1	0.405	2023-03-24
A14	0.382840342663259	0.0163406726287935	0.198434480407136	15.6743946994091	3.49307831551144	12.3727959983176	12.3957513888889	0.0120445725439154		25G2A02	7.1	1	0.395	2023-03-24
A15	0.313339453767069	0.0194952721431739	0.229940233055304	11.7981860518347	3.0144667218513	11.320383065108	11.3660008333333	0.0147409673507728		25G2A02	7.4	1	0.329	2023-03-24
A16	0.234665557504556	0.00923395103742564	0.28385913636781	11.2560400024882	2.44187025096068	8.63741877863087	8.67262555555556	0.0138569527568658		25G2A02	7.7	1	0.253	2023-03-24
A17	0.199942889431739	0.0264268577473182	0.248504304618755	7.57286344684155	2.78927635327422	8.01002496169918	8.01137541666667	0.00943139959240278		25G2A02	8	1	0.216	2023-03-24
A18	0.150076784908703	0.0109116773846478	0.247675269221095	10.2788926995909	2.79861280756774	5.64609689627892	5.67462486111111	0.00913521191860056		25G2A02	8.3	1	0.166	2023-03-24
A19	0.175920456819016	0.0251629611133796	0.115667126037664	15.4780316779666	5.99260312160119	5.55666451676266	5.56887569444444	0.0107289966664149		25G2A02	8.6	1	0.173	2023-03-24
A2	0	0.0281313613491543	0	-21.2356211239182	7.77051695904933	1.50995382450047	1.503875	0.000624402100426958	questionable fit	25G2A02	3.5	1	0.034	2023-03-24
A20	0.249899636856063	0.0406050987462287	0.0251865851838627	65.1080278468895	27.5204905905248	3.229087886705	3.22374972222222	0.00966203529884341		25G2A02	8.9	1	0.096	2023-03-24
A21	0.0974526457718756	0.0227880605032251	0.0608811267744093	19.4932192150016	11.385255452455	2.62859583774111	2.62337513888889	0.00290649580556254		25G2A02	9.2	1	0.083	2023-03-24
A22	0.134	0.026901686822942	0.032838367653093	537.241444684513	21.1078451853151	3.16984552395959	3.17749986111111	0.00921078905017732		25G2A02	9.5	1	0.134	2023-03-24
A23	0.149076907121581	0.0286622188979669	0.214476660515724	6.69239103392256	3.23180703622122	6.04021189104201	6.03212541666667	0.00846010524422421		25G2A02	9.8	1	0.17	2023-03-24
A24	0.047	0.0338394268449942	0.00503486121956221	3107.70314188903	137.669570288616	1.84620745402143	1.838125	0.00158217912048048		25G2A02	10.1	1	0.047	2023-03-24
A3	0.272844162241646	0.0415314815453314	0.229261512730351	7.49065396876668	3.02339094035029	10.9121792657356	10.9181251388889	0.00632006154151823		25G2A02	3.8	1	0.274	2023-03-24
A4	0.238989315936881	0.0103806121906037	0.316153525801487	9.78028621704931	2.19243855909161	9.14946516771851	9.16275	0.00491491780369696		25G2A02	4.1	1	0.244	2023-03-24
A5	0.332056121098131	0.0352155348469256	0.261804230758629	8.14237388667054	2.6475782249638	13.1607915941581	13.1682502777778	0.00671153492206613		25G2A02	4.4	1	0.338	2023-03-24
A6	0.270374927134442	0.0115697306297004	0.297462630362565	10.447306872537	2.33019919078607	10.1689190220546	10.1915001388889	0.00616877775929952		25G2A02	4.7	1	0.276	2023-03-24
A7	0.363707069412022	0.0304223582628583	0.258285700575992	9.2681062115455	2.68364519992469	14.0385779418608	14.0377502777778	0.0102090072640968		25G2A02	5	1	0.38	2023-03-24
A8	0.31525828922141	0.0141624894026916	0.281859884124279	10.8452170032747	2.4591906106593	11.7265134195661	11.7086254166667	0.00822744902889317		25G2A02	5.3	1	0.333	2023-03-24
A9	0.379900136079379	0.0378389396612154	0.223897749424107	9.83328747814775	3.09582022303845	14.3996067004959	14.4021252777778	0.00810693465977906		25G2A02	5.6	1	0.388	2023-03-24
B1	0	0.0163808244938096	0	-49.8361186668723	21.890966195106	0.70272704212296	0.65375	0.00188700460156899	questionable fit (k < n0)	25G2A02	3.2	2	0.02	2023-03-24
B10	0.353620638279191	0.0147582757948079	0.270587952187752	11.5814100108643	2.5616335648196	12.8951116266381	12.8661255555556	0.00789754952930353		25G2A02	5.9	2	0.366	2023-03-24
B11	0.363111935154821	0.015175678640806	0.307994773151837	10.1700597158979	2.25051605086244	13.7605177719336	13.7680004166667	0.0130767967145759		25G2A02	6.2	2	0.384	2023-03-24
B12	0.353657202616742	0.010529160381784	0.292746846927293	11.9009141444467	2.36773576841324	12.8026194312384	12.7957506944444	0.0115925778442844		25G2A02	6.5	2	0.374	2023-03-24
B13	0.346272128934722	0.0165841921736981	0.261511026534721	11.4323921156542	2.65054667003847	12.6683355285428	12.6770009722222	0.0116468663969562		25G2A02	6.8	2	0.361	2023-03-24
B14	0.349276463574229	0.0138876134069595	0.223541926006168	14.2447251005138	3.10074800259536	11.7988219734629	11.8028759722222	0.0126534359969021		25G2A02	7.1	2	0.366	2023-03-24
B15	0.261840315164779	0.0182821187675901	0.239771373054561	10.799589687976	2.89086712783773	9.71526994715608	9.73375	0.0112291816501224		25G2A02	7.4	2	0.275	2023-03-24
B16	0.212896027425876	0.0098033262609103	0.298509901384879	10.1535686898916	2.32202408477649	8.06732670920954	8.10725027777778	0.0147830874426163		25G2A02	7.7	2	0.234	2023-03-24
B17	0.18822077481126	0.0234833127756523	0.235092680309103	8.28636174760688	2.94839966794621	7.40683884926557	7.40837375	0.0117153723417647		25G2A02	8	2	0.206	2023-03-24
