sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	strain	pH	replicate	max.OD	date
A1	0	0.03	0	-18.2199532817831	10.4895303297756	1.12168121211082	1.054	0.00257571095546438	questionable fit (k < n0)	24G4A10	3.2	1	0.03	2023-08-09
A10	0.32244623865375	0.0341553810310098	0.267193905058079	7.98315271557933	2.59417287385084	12.8341999642095	12.8015006944444	0.0128938253454968		24G4A10	5.9	1	0.342	2023-08-09
A11	0.287952837551662	0.0136697504369585	0.317328260733378	9.45070362296273	2.18432225027173	11.1152000761884	11.0563752777778	0.0137930386059815		24G4A10	6.2	1	0.307	2023-08-09
A12	0.303014509582836	0.0153578488277322	0.329394968669227	8.89552430933595	2.10430409231901	11.8634120587071	11.819	0.01556481588611		24G4A10	6.5	1	0.326	2023-08-09
A13	0.310636966565984	0.00692881147939275	0.394131939593401	9.59165840057205	1.75866787470972	11.9768662534183	11.9628754166667	0.0202121661093859		24G4A10	6.8	1	0.345	2023-08-09
A14	0.31318127671632	0.0126310259660559	0.268090799729527	11.8223333342922	2.58549409848921	11.3462596701823	11.3861273611111	0.0200211225945841		24G4A10	7.1	1	0.367	2023-08-09
A15	0.295381923737969	0.0305126801787754	0.193358620905925	11.1766102425399	3.58477515671351	10.7720591370363	10.7682506944444	0.00856697894194356		24G4A10	7.4	1	0.306	2023-08-09
A16	0.257085212301591	0.033856964638435	0.197028293953674	9.57248329192366	3.51800833601553	9.74816621157303	9.74487611111111	0.00960888201400952		24G4A10	7.7	1	0.275	2023-08-09
A17	0.203817220966197	0.0176851427634441	0.315593906815061	7.4581022432706	2.19632624582366	8.24624521675688	8.26112583333333	0.0146151078458535		24G4A10	8	1	0.231	2023-08-09
A18	0.162477219731397	0.025440484800608	0.260474867794906	6.46475895123331	2.66109044004091	6.67558346083379	6.68087597222222	0.0119201158118294		24G4A10	8.3	1	0.181	2023-08-09
