sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	strain	pH	replicate	max.OD	date
C11	0.247390862347873	0.0100023677249013	0.168894537999876	18.7506133528533	4.1040236633375	7.23631252155922	7.19312652777778	0.00970615397343683		23G1B05	6.2	1	0.28	2023-07-19
C12	0.245170743029164	0.00801154243138081	0.180260096196884	18.794222425371	3.84526134837337	7.17216911864366	7.12775166666667	0.00825594783365833		23G1B05	6.5	1	0.268	2023-07-19
C13	0.243711286162744	0.00230568060943378	0.217176752075343	21.4162085806062	3.19162697635094	6.52132839151435	6.49612569444445	0.00493860915604595		23G1B05	6.8	1	0.26	2023-07-19
C14	0.203867440762359	0.00117907915226035	0.197046411131094	26.1204243764697	3.51768487728912	4.50951481286219	4.55987527777778	0.00419276599469459		23G1B05	7.1	1	0.205	2023-07-19
C15	0	0.00532594942180035	0	5.90137619270253	6.42768512877099	0.591918783375298	0.590749861111111	0.000414866750724222		23G1B05	7.4	1	0.015	2023-07-19
C16	0	0.00563918359921902	0	-0.158979212763326	1.31137752247625	0.508409594812999	0.507374027777778	0.00425035829992264	questionable fit	23G1B05	7.7	1	0.028	2023-07-19
C17	0	0.00907993536547837	0	-0.861359250545738	0.405127555612613	0.338497443046108	0.33675	0.000945860492594725	questionable fit (k < n0)	23G1B05	8	1	0.011	2023-07-19
C18	0	0.00748547165542635	0	-30.4938726105703	19.1716203202435	0.288548945468134	0.282624861111111	0.00121508645753217	questionable fit (k < n0)	23G1B05	8.3	1	0.014	2023-07-19
C19	0	0.00800000000000001	0	-0.253572172552364	0.535634026983449	0.110080442081454	0.108999305555556	0.00130496645488482	questionable fit (k < n0)	23G1B05	8.6	1	0.00800000000000001	2023-07-19
C2	0	0.00987744986139637	0	-2.91984387474922	6.88258074600757	0.736643990434306	0.734625138888889	0.000267589012516789	questionable fit	23G1B05	3.5	1	0.017	2023-07-19
C20	0	0.0135657340358665	0	-10.687317915337	46.4443302345676	0.28105665133661	0.245623055555556	0.00495371127793005	questionable fit (k < n0)	23G1B05	8.9	1	0.025	2023-07-19
C21	0	0.00709737170567545	0	-20.7736917906	17.3658178161383	0.243686478500069	0.202124861111111	0.00270383005571477	questionable fit (k < n0)	23G1B05	9.2	1	0.017	2023-07-19
C22	0	0.00135071913254886	0	-129.293868760109	66.4633896950488	0.0606487538731865	0.05475	0.0012103718426513	questionable fit (k < n0)	23G1B05	9.5	1	0.00600000000000001	2023-07-19
C23	0	0.00361657486421894	0	-13.1713471760116	11.3381527415485	0.115012291329243	0.103499861111111	0.00180650268324199	questionable fit (k < n0)	23G1B05	9.8	1	0.015	2023-07-19
C24	0	0.00512089471769669	0	-44.2339091392766	20.182049771311	0.216616728543823	0.2135	0.00185101803402767	questionable fit (k < n0)	23G1B05	10.1	1	0.012	2023-07-19
C3	0.184607449494309	0.014945433964146	0.1802980396877	13.4743699133311	3.84445211806277	6.32699206444866	6.30237597222222	0.00482980391635729		23G1B05	3.8	1	0.19	2023-07-19
C4	0.187217297356414	0.0141096387419065	0.182048789155053	13.7713387392429	3.80748031215733	6.36789106253103	6.34237597222222	0.00569678526117291		23G1B05	4.1	1	0.203	2023-07-19
C5	0.189352456065854	0.0102891184270419	0.218107974427087	13.0974244244122	3.17800017344924	6.59955876487816	6.57487652777778	0.0147685678725863		23G1B05	4.4	1	0.236	2023-07-19
C6	0.174560624891833	0.00450983968929132	0.290148217644373	12.5102802668283	2.38894171464295	6.21511567621931	6.23375138888889	0.0107894224092049		23G1B05	4.7	1	0.207	2023-07-19
C7	0.16927258579129	0.00172325133876995	0.389785318980856	11.7425280003894	1.77827934200362	6.1676065071136	6.23625208333333	0.0110644563937362		23G1B05	5	1	0.183	2023-07-19
